["deep learning", 2494.1352311450464]
["g w brier", 2.1972245773362196]
["g w quinn", 2.1972245773362196]
["g z", 2.1972245773362196]
["g2 min f1", 2.1972245773362196]
["g2 t2 e2λ", 2.1972245773362196]
["game data", 2.1972245773362196]
["game maps", 2.1972245773362196]
["gan model", 2.1972245773362196]
["gan setup", 2.1972245773362196]
["garcia ea", 2.1972245773362196]
["gated cta", 2.1972245773362196]
["gietema h", 2.1972245773362196]
["gilpin lh", 2.1972245773362196]
["giudici p", 2.1972245773362196]
["gmdh nets", 2.1972245773362196]
["gmm space", 2.1972245773362196]
["gnn model", 2.1972245773362196]
["goal afer", 2.1972245773362196]
["good deal", 2.1972245773362196]
["good hint", 2.1972245773362196]
["good idea", 2.1972245773362196]
["goodman b", 2.1972245773362196]
["gordon gj", 2.1972245773362196]
["gp priors", 2.1972245773362196]
["gps dealt", 2.1972245773362196]
["gpu cards", 2.1972245773362196]
["gpu farms", 2.1972245773362196]
["gpu usage", 2.1972245773362196]
["grant nos", 2.1972245773362196]
["granton p", 2.1972245773362196]
["graph cut", 2.1972245773362196]
["gray wing", 2.1972245773362196]
["great job", 2.1972245773362196]
["green jay", 2.1972245773362196]
["gregory f", 2.1972245773362196]
["grossberg", 2.1972245773362196]
["groups g1", 2.1972245773362196]
["gs equals", 2.1972245773362196]
["guns misc", 2.1972245773362196]
["guolin ke", 2.1972245773362196]
["gurcan mn", 2.1972245773362196]
["gv serves", 2.1972245773362196]
["gzsl task", 2.1972245773362196]
["gärtner b", 2.1972245773362196]
["gπhbhl hg", 2.1972245773362196]
["h agrawal", 2.1972245773362196]
["h b", 2.1972245773362196]
["h bischof", 2.1972245773362196]
["h d simon", 2.1972245773362196]
["h drucker", 2.1972245773362196]
["h e roman", 2.1972245773362196]
["h foroosh", 2.1972245773362196]
["h hattori", 2.1972245773362196]
["h isozaki", 2.1972245773362196]
["h j zhang", 2.1972245773362196]
["h k h lee", 2.1972245773362196]
["h kelly j", 2.1972245773362196]
["h mendoza", 2.1972245773362196]
["h mhaskar", 2.1972245773362196]
["h mostafa", 2.1972245773362196]
["h o", 2.1972245773362196]
["h p huang", 2.1972245773362196]
["h pashler", 2.1972245773362196]
["h poirier", 2.1972245773362196]
["h ranking", 2.1972245773362196]
["h schutze", 2.1972245773362196]
["h stanley", 2.1972245773362196]
["h todosow", 2.1972245773362196]
["h αij βij", 2.1972245773362196]
["h3d human", 2.1972245773362196]
["h5 format", 2.1972245773362196]
["hadsell r", 2.1972245773362196]
["hair area", 2.1972245773362196]
["hair type", 2.1972245773362196]
["hampel fr", 2.1972245773362196]
["hao zhang", 2.1972245773362196]
["haonan yu", 2.1972245773362196]
["hard tanh", 2.1972245773362196]
["hard task", 2.1972245773362196]
["hard time", 2.1972245773362196]
["harris jr", 2.1972245773362196]
["hash buck", 2.1972245773362196]
["hector ye", 2.1972245773362196]
["heilman m", 2.1972245773362196]
["heming ge", 2.1972245773362196]
["henna kim", 2.1972245773362196]
["hermann g", 2.1972245773362196]
["high cost", 2.1972245773362196]
["high ends", 2.1972245773362196]
["high spam", 2.1972245773362196]
["higher ss", 2.1972245773362196]
["highway c", 2.1972245773362196]
["hmm state", 2.1972245773362196]
["hoffman j", 2.1972245773362196]
["hog cells", 2.1972245773362196]
["holder ca", 2.1972245773362196]
["home page", 2.1972245773362196]
["hong yang", 2.1972245773362196]
["honkala m", 2.1972245773362196]
["hot chips", 2.1972245773362196]
["hpcais 18", 2.1972245773362196]
["hr labels", 2.1972245773362196]
["ht mcorrw", 2.1972245773362196]
["huge jump", 2.1972245773362196]
["huge mode", 2.1972245773362196]
["huge size", 2.1972245773362196]
["hughes mc", 2.1972245773362196]
["hui jiang", 2.1972245773362196]
["icassp 02", 2.1972245773362196]
["icm model", 2.1972245773362196]
["icml deep", 2.1972245773362196]
["icu units", 2.1972245773362196]
["ideal dcg", 2.1972245773362196]
["idf score", 2.1972245773362196]
["iece j62a", 2.1972245773362196]
["ieee asru", 2.1972245773362196]
["ieee pami", 2.1972245773362196]
["ieee tkde", 2.1972245773362196]
["iii today", 2.1972245773362196]
["image cue", 2.1972245773362196]
["image ids", 2.1972245773362196]
["image tag", 2.1972245773362196]
["imbens gw", 2.1972245773362196]
["indices k", 2.1972245773362196]
["initial θ", 2.1972245773362196]
["input bit", 2.1972245773362196]
["input pcn", 2.1972245773362196]
["input set", 2.1972245773362196]
["input x p", 2.1972245773362196]
["input yt1", 2.1972245773362196]
["inputs x1", 2.1972245773362196]
["inputs xi", 2.1972245773362196]
["inputs xt", 2.1972245773362196]
["integer m", 2.1972245773362196]
["ip curves", 2.1972245773362196]
["ip phases", 2.1972245773362196]
["ips focus", 2.1972245773362196]
["ir labels", 2.1972245773362196]
["ir setups", 2.1972245773362196]
["ir shares", 2.1972245773362196]
["ire trans", 2.1972245773362196]
["irs model", 2.1972245773362196]
["irv model", 2.1972245773362196]
["issue wrt", 2.1972245773362196]
["ith block", 2.1972245773362196]
["ith class", 2.1972245773362196]
["ith frame", 2.1972245773362196]
["ith front", 2.1972245773362196]
["ith layer", 2.1972245773362196]
["j almazan", 2.1972245773362196]
["j barbier", 2.1972245773362196]
["j bentley", 2.1972245773362196]
["j burdick", 2.1972245773362196]
["j corneli", 2.1972245773362196]
["j cuadros", 2.1972245773362196]
["j d cohen", 2.1972245773362196]
["j dapello", 2.1972245773362196]
["j element", 2.1972245773362196]
["j f kolen", 2.1972245773362196]
["j g bosch", 2.1972245773362196]
["j g scott", 2.1972245773362196]
["j gmeiner", 2.1972245773362196]
["j gonzlez", 2.1972245773362196]
["j h elder", 2.1972245773362196]
["j herault", 2.1972245773362196]
["j indexes", 2.1972245773362196]
["j j jiang", 2.1972245773362196]
["j l moore", 2.1972245773362196]
["j l smith", 2.1972245773362196]
["j lachaux", 2.1972245773362196]
["j leasher", 2.1972245773362196]
["j leitner", 2.1972245773362196]
["j liebelt", 2.1972245773362196]
["j malmaud", 2.1972245773362196]
["j manmach", 2.1972245773362196]
["j manyika", 2.1972245773362196]
["j moehlis", 2.1972245773362196]
["j nocedal", 2.1972245773362196]
["j orourke", 2.1972245773362196]
["j privacy", 2.1972245773362196]
["j r kiros", 2.1972245773362196]
["j r smith", 2.1972245773362196]
["j raymond", 2.1972245773362196]
["j roberts", 2.1972245773362196]
["j romberg", 2.1972245773362196]
["j réseaux", 2.1972245773362196]
["j solomon", 2.1972245773362196]
["j svoboda", 2.1972245773362196]
["j theoret", 2.1972245773362196]
["j timothy", 2.1972245773362196]
["j tompson", 2.1972245773362196]
["j torriti", 2.1972245773362196]
["j toxicol", 2.1972245773362196]
["j triesch", 2.1972245773362196]
["j tsotsos", 2.1972245773362196]
["j tubiana", 2.1972245773362196]
["j uhlmann", 2.1972245773362196]
["j v stone", 2.1972245773362196]
["j v zidek", 2.1972245773362196]
["j verdera", 2.1972245773362196]
["j vondrak", 2.1972245773362196]
["j w bentz", 2.1972245773362196]
["j0 ewjxβj", 2.1972245773362196]
["j1 eiwt j", 2.1972245773362196]
["james fan", 2.1972245773362196]
["java file", 2.1972245773362196]
["jb kadane", 2.1972245773362196]
["jc cubero", 2.1972245773362196]
["jg fiscus", 2.1972245773362196]
["jian pei3", 2.1972245773362196]
["jian zhou", 2.1972245773362196]
["jianan li", 2.1972245773362196]
["jiayu pan", 2.1972245773362196]
["jie zhang", 2.1972245773362196]
["jimmy lin", 2.1972245773362196]
["jing chen", 2.1972245773362196]
["joe tighe", 2.1972245773362196]
["john nham", 2.1972245773362196]
["john winn", 2.1972245773362196]
["johnson d", 2.1972245773362196]
["johnson j", 2.1972245773362196]
["jp  xs ip", 2.1972245773362196]
["jsc", 2.1972245773362196]
["jth input", 2.1972245773362196]
["jth label", 2.1972245773362196]
["jth power", 2.1972245773362196]
["juhan nam", 2.1972245773362196]
["jun zhang", 2.1972245773362196]
["junho yim", 2.1972245773362196]
["junmo kim", 2.1972245773362196]
["jþ ¼ sðqm", 2.1972245773362196]
["k alahari", 2.1972245773362196]
["k bennett", 2.1972245773362196]
["k c chang", 2.1972245773362196]
["k columns", 2.1972245773362196]
["k d", 2.1972245773362196]
["k degrees", 2.1972245773362196]
["k depth d", 2.1972245773362196]
["k filters", 2.1972245773362196]
["k finally", 2.1972245773362196]
["k journal", 2.1972245773362196]
["k k leung", 2.1972245773362196]
["k keutzer", 2.1972245773362196]
["k krawiec", 2.1972245773362196]
["k l", 2.1972245773362196]
["k m svore", 2.1972245773362196]
["k markert", 2.1972245773362196]
["k pearson", 2.1972245773362196]
["k regions", 2.1972245773362196]
["k results", 2.1972245773362196]
["k sakurai", 2.1972245773362196]
["k ullrich", 2.1972245773362196]
["k vladlen", 2.1972245773362196]
["ka yu hui", 2.1972245773362196]
["kelley dr", 2.1972245773362196]
["kelvin xu", 2.1972245773362196]
["keping bi", 2.1972245773362196]
["kernel lr", 2.1972245773362196]
["kevin lai", 2.1972245773362196]
["key areas", 2.1972245773362196]
["key parts", 2.1972245773362196]
["key stats", 2.1972245773362196]
["key steps", 2.1972245773362196]
["key trick", 2.1972245773362196]
["kim wc ku", 2.1972245773362196]
["kimin lee", 2.1972245773362196]
["klr model", 2.1972245773362196]
["knovel n1", 2.1972245773362196]
["kr müller", 2.1972245773362196]
["kth class", 2.1972245773362196]
["kth label", 2.1972245773362196]
["l  pijlog", 2.1972245773362196]
["l bazzani", 2.1972245773362196]
["l c parra", 2.1972245773362196]
["l chunjie", 2.1972245773362196]
["l clifton", 2.1972245773362196]
["l denoyer", 2.1972245773362196]
["l f dugal", 2.1972245773362196]
["l h lelis", 2.1972245773362196]
["l kaufman", 2.1972245773362196]
["l leaves3", 2.1972245773362196]
["l maguire", 2.1972245773362196]
["l matthey", 2.1972245773362196]
["l morency", 2.1972245773362196]
["l rabiner", 2.1972245773362196]
["l rendell", 2.1972245773362196]
["l rigazio", 2.1972245773362196]
["l schmidt", 2.1972245773362196]
["l sellart", 2.1972245773362196]
["l tierney", 2.1972245773362196]
["l wiskott", 2.1972245773362196]
["l y", 2.1972245773362196]
["l zhiyuan", 2.1972245773362196]
["l1 log pθ", 2.1972245773362196]
["lab input", 2.1972245773362196]
["lab tests", 2.1972245773362196]
["labels l1", 2.1972245773362196]
["labels ls", 2.1972245773362196]
["labels yi", 2.1972245773362196]
["lamblin p", 2.1972245773362196]
["lantao yu", 2.1972245773362196]
["larger nn", 2.1972245773362196]
["larger si", 2.1972245773362196]
["larger λ1", 2.1972245773362196]
["largest ε", 2.1972245773362196]
["las vegas", 2.1972245773362196]
["latent gp", 2.1972245773362196]
["layer add", 2.1972245773362196]
["layer adn", 2.1972245773362196]
["learner p", 2.1972245773362196]
["left wing", 2.1972245773362196]
["length ts", 2.1972245773362196]
["leon wong", 2.1972245773362196]
["lf cheong", 2.1972245773362196]
["lg  lmmd2", 2.1972245773362196]
["li jia li", 2.1972245773362196]
["liang lin", 2.1972245773362196]
["lif model", 2.1972245773362196]
["lihong li", 2.1972245773362196]
["lili zhao", 2.1972245773362196]
["line plot", 2.1972245773362196]
["lipton zc", 2.1972245773362196]
["liu email", 2.1972245773362196]
["liwicki m", 2.1972245773362196]
["lizhen qu", 2.1972245773362196]
["loan risk", 2.1972245773362196]
["local api", 2.1972245773362196]
["local max", 2.1972245773362196]
["log d  df", 2.1972245773362196]
["log det σ", 2.1972245773362196]
["log z   µ", 2.1972245773362196]
["log σ2  µ", 2.1972245773362196]
["long beak", 2.1972245773362196]
["long hair", 2.1972245773362196]
["long line", 2.1972245773362196]
["loss type", 2.1972245773362196]
["low costs", 2.1972245773362196]
["low ranks", 2.1972245773362196]
["low score", 2.1972245773362196]
["lower rnn", 2.1972245773362196]
["lower wer", 2.1972245773362196]
["lr images", 2.1972245773362196]
["lr models", 2.1972245773362196]
["lr stacks", 2.1972245773362196]
["lstm  att", 2.1972245773362196]
["lstm  cnt", 2.1972245773362196]
["lstm cell", 2.1972245773362196]
["lth slide", 2.1972245773362196]
["lα  log p", 2.1972245773362196]
["m  select", 2.1972245773362196]
["m andreux", 2.1972245773362196]
["m ankerst", 2.1972245773362196]
["m b wakin", 2.1972245773362196]
["m behrooz", 2.1972245773362196]
["m benchen", 2.1972245773362196]
["m bernier", 2.1972245773362196]
["m beyeler", 2.1972245773362196]
["m blondel", 2.1972245773362196]
["m bowling", 2.1972245773362196]
["m bošnjak", 2.1972245773362196]
["m bressan", 2.1972245773362196]
["m brucher", 2.1972245773362196]
["m c mozer", 2.1972245773362196]
["m collins", 2.1972245773362196]
["m d ernst", 2.1972245773362196]
["m elmasry", 2.1972245773362196]
["m fischer", 2.1972245773362196]
["m fiterau", 2.1972245773362196]
["m g", 2.1972245773362196]
["m g preti", 2.1972245773362196]
["m gabbouj", 2.1972245773362196]
["m gatford", 2.1972245773362196]
["m gethers", 2.1972245773362196]
["m goesele", 2.1972245773362196]
["m gutmann", 2.1972245773362196]
["m h", 2.1972245773362196]
["m hermans", 2.1972245773362196]
["m j burge", 2.1972245773362196]
["m jimenez", 2.1972245773362196]
["m journal", 2.1972245773362196]
["m k occam", 2.1972245773362196]
["m karafát", 2.1972245773362196]
["m kuusela", 2.1972245773362196]
["m l stein", 2.1972245773362196]
["m lanctot", 2.1972245773362196]
["m leblanc", 2.1972245773362196]
["m lengyel", 2.1972245773362196]
["m m gupta", 2.1972245773362196]
["m maggini", 2.1972245773362196]
["m mahoney", 2.1972245773362196]
["m meister", 2.1972245773362196]
["m milford", 2.1972245773362196]
["m navarro", 2.1972245773362196]
["m nießner", 2.1972245773362196]
["m nokleby", 2.1972245773362196]
["m o riedl", 2.1972245773362196]
["m osborne", 2.1972245773362196]
["m r smith", 2.1972245773362196]
["m rattray", 2.1972245773362196]
["m revelle", 2.1972245773362196]
["m riveill", 2.1972245773362196]
["m rombaut", 2.1972245773362196]
["m rowland", 2.1972245773362196]
["m rudolph", 2.1972245773362196]
["m rundell", 2.1972245773362196]
["m sajjadi", 2.1972245773362196]
["m samples", 2.1972245773362196]
["m schultz", 2.1972245773362196]
["m serrano", 2.1972245773362196]
["m shakeri", 2.1972245773362196]
["m shrinks", 2.1972245773362196]
["m strauss", 2.1972245773362196]
["m szummer", 2.1972245773362196]
["m titsias", 2.1972245773362196]
["m treanor", 2.1972245773362196]
["m valstar", 2.1972245773362196]
["m vellema", 2.1972245773362196]
["m vestner", 2.1972245773362196]
["m warrick", 2.1972245773362196]
["m wiering", 2.1972245773362196]
["m x kdeep", 2.1972245773362196]
["ma thesis", 2.1972245773362196]
["made mask", 2.1972245773362196]
["madigan d", 2.1972245773362196]
["main core", 2.1972245773362196]
["main head", 2.1972245773362196]
["main loss", 2.1972245773362196]
["main role", 2.1972245773362196]
["main task", 2.1972245773362196]
["main text", 2.1972245773362196]
["main ways", 2.1972245773362196]
["major era", 2.1972245773362196]
["major web", 2.1972245773362196]
["man years", 2.1972245773362196]
["manyika j", 2.1972245773362196]
["map terms", 2.1972245773362196]
["map words", 2.1972245773362196]
["mapping ψ", 2.1972245773362196]
["martin rr", 2.1972245773362196]
["mass gems", 2.1972245773362196]
["mat deeds", 2.1972245773362196]
["matrix rθ", 2.1972245773362196]
["matrix u1", 2.1972245773362196]
["matrix wm", 2.1972245773362196]
["matrix yk", 2.1972245773362196]
["matthew k", 2.1972245773362196]
["max score", 2.1972245773362196]
["max steps", 2.1972245773362196]
["max αa f1", 2.1972245773362196]
["maxp w  φ", 2.1972245773362196]
["mc chiang", 2.1972245773362196]
["mcg boxes", 2.1972245773362196]
["mdl point", 2.1972245773362196]
["mdℓ cells", 2.1972245773362196]
["measure m", 2.1972245773362196]
["meina kan", 2.1972245773362196]
["mendel jm", 2.1972245773362196]
["merkely b", 2.1972245773362196]
["meta path", 2.1972245773362196]
["mete ozay", 2.1972245773362196]
["mg arenas", 2.1972245773362196]
["micah lai", 2.1972245773362196]
["mike bone", 2.1972245773362196]
["mil model", 2.1972245773362196]
["mil setup", 2.1972245773362196]
["min wc wc", 2.1972245773362196]
["min z0 st", 2.1972245773362196]
["ming zhou", 2.1972245773362196]
["minh tran", 2.1972245773362196]
["mj kearns", 2.1972245773362196]
["mkl score", 2.1972245773362196]
["mlp hl hl", 2.1972245773362196]
["mlp model", 2.1972245773362196]
["mmd terms", 2.1972245773362196]
["model fit", 2.1972245773362196]
["model map", 2.1972245773362196]
["models mµ", 2.1972245773362196]
["modern se", 2.1972245773362196]
["modes ut1", 2.1972245773362196]
["mofrad mr", 2.1972245773362196]
["ms frames", 2.1972245773362196]
["mt system", 2.1972245773362196]
["mth motif", 2.1972245773362196]
["muller kr", 2.1972245773362196]
["murphy mj", 2.1972245773362196]
["murray jf", 2.1972245773362196]
["mutants d", 2.1972245773362196]
["mutants p", 2.1972245773362196]
["n badache", 2.1972245773362196]
["n chandak", 2.1972245773362196]
["n goodman", 2.1972245773362196]
["n h exact", 2.1972245773362196]
["n houlsby", 2.1972245773362196]
["n j cohen", 2.1972245773362196]
["n k ahmed", 2.1972245773362196]
["n k sinha", 2.1972245773362196]
["n kashtan", 2.1972245773362196]
["n kothari", 2.1972245773362196]
["n l hjort", 2.1972245773362196]
["n m laird", 2.1972245773362196]
["n manwani", 2.1972245773362196]
["n n j1 hj", 2.1972245773362196]
["n neurons", 2.1972245773362196]
["n outputs", 2.1972245773362196]
["n pegasos", 2.1972245773362196]
["n prˇzulj", 2.1972245773362196]
["n results", 2.1972245773362196]
["n shazeer", 2.1972245773362196]
["n streams", 2.1972245773362196]
["n vaswani", 2.1972245773362196]
["n vayatis", 2.1972245773362196]
["n vlassis", 2.1972245773362196]
